route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
IDFM:C01376,IDFM:10000,IDFM:RATP:233208-C01376-COU_RATP_06SAFRESNEL_2026_564817272_Kleb05Kleb01-3,Nation,,0,,,2,0
IDFM:C01376,IDFM:10000,IDFM:RATP:233208-C01376-COU_RATP_06SAFRESNEL_2026_564817272_Kleb04Nat610-5,Nation,,0,,,2,0
IDFM:C01376,IDFM:10000,IDFM:RATP:233208-C01376-COU_RATP_06SAFRESNEL_2026_564817272_Kleb04Nat610-3,Nation,,0,,,2,0
IDFM:C01376,IDFM:10000,IDFM:RATP:233208-C01376-COU_RATP_06SAFRESNEL_2026_564817272_Kleb03Nat603-5,Nation,,0,,,2,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382445,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382593,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382641,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382441,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382467,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382616,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382496,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382619,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382686,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382377,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382596,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382470,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382546,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382438,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382401,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382676,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382518,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382495,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382409,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382642,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382685,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382444,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382382,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382659,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382662,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382517,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_175_49382521,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382698,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382543,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382388,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382440,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382597,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382568,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382639,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382663,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382493,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382471,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382514,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382612,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382671,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382559,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382437,Hôtel de Ville,,0,,,1,0
IDFM:C01376,IDFM:10000,IDFM:RATP:233208-C01376-COU_RATP_06SAFRESNEL_2026_564817272_Kleb03Nat603-3,Nation,,0,,,2,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382615,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382387,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382446,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382570,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382386,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382595,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382660,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382439,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382541,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382687,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_174_49382513,Félix Faure,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_174_49382614,Félix Faure,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_174_49382674,Félix Faure,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_173_49382657,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_173_49382695,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_173_49382673,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_173_49382635,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_174_49382564,Félix Faure,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_173_49382684,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_174_49382696,Félix Faure,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382694,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382431,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382631,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382428,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382506,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382489,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382560,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382511,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382485,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382557,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382374,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382432,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382652,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382429,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_175_49382601,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_174_49382408,Félix Faure,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_174_49382491,Félix Faure,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382592,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382675,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382509,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382459,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382633,Porte de Passy,,1,,,1,0
IDFM:C01376,IDFM:10000,IDFM:RATP:233208-C01376-COU_RATP_06SAFRESNEL_2026_564817272_Kleb02Nat607-4,Nation,,0,,,2,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382403,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382693,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382475,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382585,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382536,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382463,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382581,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382376,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382469,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382594,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382381,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382683,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382378,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382640,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382412,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382697,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382472,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382383,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382474,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382569,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382565,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382545,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382544,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382497,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382415,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382384,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382566,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382658,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382515,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382413,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382442,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382617,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382492,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382590,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382414,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382542,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382637,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382677,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382473,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382611,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382488,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382486,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382484,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382516,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382591,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382583,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382405,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382532,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382507,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382584,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382487,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382630,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382411,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382461,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382618,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382510,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382389,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382547,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382608,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382531,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382427,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382385,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382535,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382534,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382567,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382609,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382533,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382540,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382661,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382562,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382610,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382653,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382458,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382651,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382519,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382494,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382468,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382629,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382443,Hôtel de Ville,,0,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382460,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382682,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_172_49382508,Porte de Passy,,1,,,1,0
IDFM:C01106,IDFM:10000,IDFM:RATP:232283-C01106-COU_RATP_070SAM02Samedi19PASO2026_171_49382598,Hôtel de Ville,,0,,,1,0
